candidate_pair_id,product_id_a,retailer_a,raw_name_a,canonical_brand_a,product_type_a,category_family_a,total_quantity_a,quantity_type_a,package_type_a,is_private_label_a,overall_confidence_a,needs_review_a,product_id_b,retailer_b,raw_name_b,canonical_brand_b,product_type_b,category_family_b,total_quantity_b,quantity_type_b,package_type_b,is_private_label_b,overall_confidence_b,needs_review_b,blocking_reasons_json,shared_tokens_json,candidate_priority,title_similarity,brand_score,product_type_score,category_score,quantity_score,package_score,attribute_score,private_label_score,confidence_score,blocking_strength_score,equivalence_score,substitute_score,hard_conflicts_json,match_type,route,match_explanation
cand_004831,wf_0033,whole_foods,Jif Creamy Peanut Butter 16 oz,Jif,peanut_butter,pantry,16.0,weight,unknown,False,0.92,False,wm_0053,walmart,"Jif Creamy Peanut Butter, 16 oz",Jif,peanut_butter,pantry,16.0,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""butter"", ""creamy"", ""jif"", ""peanut""]",HIGH,0.9836,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9675,0.9684,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Jif, product type peanut_butter, compatible quantity, and no critical attribute conflicts."
cand_004832,wf_0034,whole_foods,Barilla Spaghetti Pasta 16 oz,Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,wm_0020,walmart,"Great Value Spaghetti Pasta, 16 oz",Great Value,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""pasta"", ""spaghetti""]",HIGH,0.7619,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8593,0.9462,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type pasta and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004833,wf_0034,whole_foods,Barilla Spaghetti Pasta 16 oz,Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,wm_0057,walmart,"Barilla Spaghetti, 16 oz",Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""barilla"", ""spaghetti""]",HIGH,0.8679,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9502,0.9568,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Barilla, product type pasta, compatible quantity, and no critical attribute conflicts."
cand_004834,wf_0034,whole_foods,Barilla Spaghetti Pasta 16 oz,Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,wm_0096,walmart,Great Value Pasta Sauce Marinara 24 oz,Great Value,pasta,pantry,24.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""pasta""]",LOW,0.5373,0.5,1.0,1.0,0.3,0.7,1.0,0.0,0.92,0.45,0.6581,0.7637,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type pasta and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004835,wf_0034,whole_foods,Barilla Spaghetti Pasta 16 oz,Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,wm_0151,walmart,"Great Value Penne Pasta, 16 oz",Great Value,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""pasta""]",HIGH,0.5763,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8314,0.9276,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type pasta and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004836,wf_0034,whole_foods,Barilla Spaghetti Pasta 16 oz,Barilla,pasta,pantry,16.0,weight,unknown,False,0.92,False,wm_0152,walmart,"Great Value Rotini Pasta, 16 oz",Great Value,pasta,pantry,16.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""pasta""]",HIGH,0.5667,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.83,0.9267,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type pasta and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004837,wf_0035,whole_foods,Rao's Homemade Marinara Sauce 24 oz,Rao's,unknown,pantry,24.0,weight,unknown,False,0.745,True,wm_0096,walmart,Great Value Pasta Sauce Marinara 24 oz,Great Value,pasta,pantry,24.0,weight,unknown,True,0.92,False,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""marinara"", ""sauce""]",MEDIUM,0.7273,0.5,0.5,1.0,1.0,0.7,1.0,0.0,0.8325,0.75,0.7666,0.7927,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type or category evidence and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004838,wf_0035,whole_foods,Rao's Homemade Marinara Sauce 24 oz,Rao's,unknown,pantry,24.0,weight,unknown,False,0.745,True,wm_0122,walmart,"Great Value Soy Sauce, 10 fl oz",Great Value,unknown,pantry,10.0,volume,unknown,True,0.745,True,"[""same_category_shared_token""]","[""sauce""]",LOW,0.4242,0.5,0.5,1.0,0.25,0.7,1.0,0.0,0.745,0.4,0.5536,0.6149,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004839,wf_0035,whole_foods,Rao's Homemade Marinara Sauce 24 oz,Rao's,unknown,pantry,24.0,weight,unknown,False,0.745,True,wm_0127,walmart,"Great Value BBQ Sauce Original, 18 oz",Great Value,unknown,pantry,18.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""sauce""]",LOW,0.5278,0.5,0.5,1.0,0.3,0.7,0.75,0.0,0.745,0.4,0.5542,0.5828,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004840,wf_0035,whole_foods,Rao's Homemade Marinara Sauce 24 oz,Rao's,unknown,pantry,24.0,weight,unknown,False,0.745,True,wm_0128,walmart,"Great Value Hot Sauce, 5 fl oz",Great Value,unknown,pantry,5.0,volume,unknown,True,0.745,True,"[""same_category_shared_token""]","[""sauce""]",LOW,0.4308,0.5,0.5,1.0,0.25,0.7,1.0,0.0,0.745,0.4,0.5546,0.6156,"[""pack_size_conflict"", ""quantity_type_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004841,wf_0035,whole_foods,Rao's Homemade Marinara Sauce 24 oz,Rao's,unknown,pantry,24.0,weight,unknown,False,0.745,True,wm_0140,walmart,"Great Value Tomato Sauce, 8 oz can",Great Value,unknown,pantry,8.0,weight,can,True,0.825,True,"[""same_category_shared_token""]","[""sauce""]",LOW,0.4348,0.5,0.5,1.0,0.0,0.7,1.0,0.0,0.785,0.4,0.5052,0.5785,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004842,wf_0035,whole_foods,Rao's Homemade Marinara Sauce 24 oz,Rao's,unknown,pantry,24.0,weight,unknown,False,0.745,True,wm_0155,walmart,"Great Value Marinara Sauce, 24 oz",Great Value,unknown,pantry,24.0,weight,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""marinara"", ""sauce""]",MEDIUM,0.6765,0.5,0.5,1.0,1.0,0.7,1.0,0.0,0.745,0.75,0.759,0.7876,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type unknown and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004843,wf_0035,whole_foods,Rao's Homemade Marinara Sauce 24 oz,Rao's,unknown,pantry,24.0,weight,unknown,False,0.745,True,wm_0156,walmart,"Great Value Alfredo Sauce, 15 oz",Great Value,unknown,pantry,15.0,weight,unknown,True,0.745,True,"[""same_category_shared_token""]","[""sauce""]",LOW,0.4478,0.5,0.5,1.0,0.3,0.7,1.0,0.0,0.745,0.4,0.5672,0.6248,"[""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004844,wf_0036,whole_foods,Ben & Jerry's Cherry Garcia Ice Cream 1 Pint,Ben Jerry S,ice_cream,frozen,16.0,volume,unknown,False,0.92,False,wm_0060,walmart,"Ben & Jerry's Cherry Garcia Ice Cream, 16 fl oz Pint",Ben Jerry S,ice_cream,frozen,16.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""ben"", ""cherry"", ""cream"", ""garcia"", ""ice"", ""jerry"", ""pint""]",HIGH,0.9167,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9575,0.9617,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Ben Jerry S, product type ice_cream, compatible quantity, and no critical attribute conflicts."
cand_004845,wf_0036,whole_foods,Ben & Jerry's Cherry Garcia Ice Cream 1 Pint,Ben Jerry S,ice_cream,frozen,16.0,volume,unknown,False,0.92,False,wm_0061,walmart,"Haagen-Dazs Vanilla Ice Cream, 14 fl oz",Häagen Dazs,ice_cream,frozen,14.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""cream"", ""ice""]",HIGH,0.4337,0.5,1.0,1.0,0.65,0.7,1.0,0.0,0.92,1.0,0.7401,0.8609,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type ice_cream and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004846,wf_0036,whole_foods,Ben & Jerry's Cherry Garcia Ice Cream 1 Pint,Ben Jerry S,ice_cream,frozen,16.0,volume,unknown,False,0.92,False,wm_0093,walmart,Great Value Vanilla Ice Cream 48 fl oz,Great Value,ice_cream,frozen,48.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""cream"", ""ice""]",MEDIUM,0.4878,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.75,0.6057,0.7438,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type ice_cream and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004847,wf_0036,whole_foods,Ben & Jerry's Cherry Garcia Ice Cream 1 Pint,Ben Jerry S,ice_cream,frozen,16.0,volume,unknown,False,0.92,False,wm_0201,walmart,"Great Value Vanilla Ice Cream, 48 fl oz",Great Value,ice_cream,frozen,48.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""cream"", ""ice""]",MEDIUM,0.4337,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.75,0.5976,0.7384,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type ice_cream and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004848,wf_0036,whole_foods,Ben & Jerry's Cherry Garcia Ice Cream 1 Pint,Ben Jerry S,ice_cream,frozen,16.0,volume,unknown,False,0.92,False,wm_0202,walmart,"Great Value Chocolate Ice Cream, 48 fl oz",Great Value,ice_cream,frozen,48.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""cream"", ""ice""]",MEDIUM,0.4941,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.75,0.6066,0.7444,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type ice_cream and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004849,wf_0036,whole_foods,Ben & Jerry's Cherry Garcia Ice Cream 1 Pint,Ben Jerry S,ice_cream,frozen,16.0,volume,unknown,False,0.92,False,wm_0203,walmart,"Great Value Cookies & Cream Ice Cream, 48 fl oz",Great Value,ice_cream,frozen,48.0,volume,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""cream"", ""ice""]",MEDIUM,0.5275,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.75,0.6116,0.7477,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type ice_cream and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004850,wf_0037,whole_foods,Tropicana Pure Premium Orange Juice No Pulp 52 fl oz,Tropicana,orange_juice,beverages,52.0,volume,unknown,False,0.92,False,wm_0021,walmart,"Great VaIue 100% Orange Juic No Pulp, 52 fl oz",Great Value,unknown,beverages,52.0,volume,unknown,True,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""no"", ""orange"", ""pulp""]",MEDIUM,0.6327,0.5,0.5,1.0,1.0,0.7,1.0,0.0,0.8325,0.75,0.7524,0.7833,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type or category evidence and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004851,wf_0037,whole_foods,Tropicana Pure Premium Orange Juice No Pulp 52 fl oz,Tropicana,orange_juice,beverages,52.0,volume,unknown,False,0.92,False,wm_0062,walmart,"Tropicana Pure Premium 100% Orange Juice, 52 fl oz",Tropicana,orange_juice,beverages,52.0,volume,unknown,False,0.92,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""juice"", ""orange"", ""pure"", ""tropicana""]",HIGH,0.8636,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.9495,0.9564,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Tropicana, product type orange_juice, compatible quantity, and no critical attribute conflicts."
cand_004852,wf_0037,whole_foods,Tropicana Pure Premium Orange Juice No Pulp 52 fl oz,Tropicana,orange_juice,beverages,52.0,volume,unknown,False,0.92,False,wm_0063,walmart,"Simply Orange Pulp Free 100% Orange Juice, 52 fl oz",Simply,orange_juice,beverages,52.0,volume,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""juice"", ""orange"", ""pulp""]",HIGH,0.625,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8387,0.9325,"[""brand_conflict_for_exact""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type orange_juice and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004854,wf_0038,whole_foods,Starbucks Pike Place Roast Whole Bean Coffee 12 oz,Starbucks,coffee,beverages,12.0,weight,unknown,False,0.92,False,wm_0064,walmart,"Folgers Classic Roast Ground Coffee, 30.5 oz",Folgers,coffee,beverages,30.5,weight,unknown,False,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""coffee"", ""roast""]",MEDIUM,0.5319,0.5,1.0,1.0,0.0,0.7,1.0,0.0,0.92,0.75,0.6123,0.7482,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type coffee and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004855,wf_0038,whole_foods,Starbucks Pike Place Roast Whole Bean Coffee 12 oz,Starbucks,coffee,beverages,12.0,weight,unknown,False,0.92,False,wm_0065,walmart,"Starbucks Pike Place Roast Whole Bean Coffee, 12 oz Bag",Starbucks,coffee,beverages,12.0,weight,bag,False,1.0,False,"[""same_brand_category"", ""same_category_shared_token"", ""same_product_type""]","[""bean"", ""coffee"", ""pike"", ""place"", ""roast"", ""starbucks""]",HIGH,0.9524,1.0,1.0,1.0,1.0,0.7,1.0,0.0,0.96,1.0,0.9629,0.9652,[],exact_equivalent,auto_accept_equivalent,"Matched as exact_equivalent because both products share brand Starbucks, product type coffee, compatible quantity, and no critical attribute conflicts."
cand_004856,wf_0038,whole_foods,Starbucks Pike Place Roast Whole Bean Coffee 12 oz,Starbucks,coffee,beverages,12.0,weight,unknown,False,0.92,False,wm_0210,walmart,"Great Value Coffee Filters, 100 ct",Great Value,coffee,beverages,100.0,count,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""coffee""]",LOW,0.4762,0.5,1.0,1.0,0.25,0.7,1.0,0.0,0.92,0.45,0.6389,0.7501,"[""pack_size_conflict"", ""quantity_type_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type coffee and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004857,wf_0038,whole_foods,Starbucks Pike Place Roast Whole Bean Coffee 12 oz,Starbucks,coffee,beverages,12.0,weight,unknown,False,0.92,False,wm_0211,walmart,"Great Value Ground Coffee Medium Roast, 12 oz",Great Value,coffee,beverages,12.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""coffee"", ""roast""]",HIGH,0.5895,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8334,0.929,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type coffee and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004858,wf_0038,whole_foods,Starbucks Pike Place Roast Whole Bean Coffee 12 oz,Starbucks,coffee,beverages,12.0,weight,unknown,False,0.92,False,wm_0212,walmart,"Great Value Decaf Ground Coffee, 12 oz",Great Value,coffee,beverages,12.0,weight,unknown,True,0.92,False,"[""same_category_shared_token"", ""same_product_type""]","[""coffee""]",HIGH,0.5455,0.5,1.0,1.0,1.0,0.7,1.0,0.0,0.92,1.0,0.8268,0.9245,[],substitute,auto_accept_substitute,"Classified as substitute because products share product type coffee and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004859,wf_0038,whole_foods,Starbucks Pike Place Roast Whole Bean Coffee 12 oz,Starbucks,coffee,beverages,12.0,weight,unknown,False,0.92,False,wm_0213,walmart,"Great Value K-Cup Coffee Pods, 18 ct",Great Value,coffee,beverages,7.2,weight,cup,True,1.0,False,"[""same_category_shared_token"", ""same_product_type""]","[""coffee""]",LOW,0.4884,0.5,1.0,1.0,0.3,0.7,1.0,0.0,0.96,0.45,0.6508,0.7588,"[""pack_size_conflict""]",substitute,auto_accept_substitute,"Classified as substitute because products share product type coffee and similar quantity, but brands differ, so they are comparable but not exact equivalents."
cand_004860,wf_0039,whole_foods,KIND Dark Chocolate Nuts & Sea Salt Bars 6 ct,Kind,unknown,snacks,8.399999999999999,weight,unknown,False,0.745,True,wm_0049,walmart,"OREO Chocolate Sandwich Cookies, 14.3 oz",Oreo,cookies,snacks,14.3,weight,unknown,False,0.92,False,"[""same_category_shared_token""]","[""chocolate""]",LOW,0.4235,0.5,0.5,1.0,0.0,0.7,1.0,0.0,0.8325,0.4,0.5035,0.5774,"[""brand_conflict_for_exact""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
cand_004861,wf_0039,whole_foods,KIND Dark Chocolate Nuts & Sea Salt Bars 6 ct,Kind,unknown,snacks,8.399999999999999,weight,unknown,False,0.745,True,wm_0066,walmart,"CLIF BAR Chocolate Chip Energy Bars, 6 Pack 2.4 oz",Clif,unknown,snacks,14.4,weight,unknown,False,0.745,True,"[""fuzzy_token_rescue"", ""same_category_shared_token""]","[""bars"", ""chocolate""]",MEDIUM,0.5053,0.5,0.5,1.0,0.0,0.7,1.0,0.0,0.745,0.75,0.5333,0.6205,"[""brand_conflict_for_exact"", ""pack_size_conflict""]",ambiguous_review,review,"Routed to review because product type and category are plausible, but quantity/package evidence is incomplete or conflicting."
